,week,picker_host,wms_sku_id,sku_name,sku_weight_g,sku_dimensions_mm,task_success,pick_success,place_success,task_total,pick_total,place_total
218,0,ropi01,1820511,TEREA Bronze,22.0,"[48, 74, 15]",1,0.0,,1,1,0
219,0,ropi01,1827369,Rothmans Premium Silver,30.0,"[89, 27, 35]",1,1.0,1.0,1,1,1
220,0,ropi01,898701,nimm2 Pomerančovo-citronová náplň,94.0,"[26, 138, 180]",11,11.0,11.0,11,11,11
221,0,ropi01,898791,Wrigley's Orbit žvýkačky bez cukru s peppermintovou příchutí dóza,82.0,"[80, 57, 69]",8,4.0,4.0,9,9,4
222,0,ropi01,899040,Dr.Oetker Krtkův dort,463.0,"[212, 143, 47]",8,8.0,8.0,8,8,8
223,0,ropi01,899169,Lagris Rýže parboiled+indiánská,518.0,"[171, 39, 124]",17,17.0,17.0,17,17,17
224,0,ropi01,899265,Exotic Food Zelená kari pasta,56.0,"[11, 120, 164]",11,10.0,10.0,11,11,10
225,0,ropi01,899310,Kotányi Pepř bílý mletý,20.0,"[10, 103, 140]",11,11.0,11.0,11,11,11
226,0,ropi01,899352,Podravka přísada Natur,160.0,"[43, 129, 176]",12,12.0,12.0,12,12,12
227,0,ropi01,899388,illy Espresso káva mletá,388.0,"[144, 90, 90]",8,8.0,8.0,8,8,8
228,0,ropi01,899397,Tassimo Jacobs Cappuccino kapsle,387.0,"[174, 151, 75]",1,1.0,1.0,1,1,1
229,0,ropi01,899403,Jihlavanka Standard Original pražená mletá káva,254.0,"[45, 146, 223]",12,12.0,12.0,14,13,12
230,0,ropi01,899439,Pickwick Zelený čaj variace,60.0,"[73, 63, 122]",9,9.0,9.0,9,9,9
231,0,ropi01,900135,Flour Tortillas Tomato s chilli 25cm 6ks,434.0,"[132, 72, 99]",7,12.0,7.0,13,12,12
232,0,ropi01,900279,Duck Fresh Discs Levandule 36ml,96.0,"[53, 142, 182]",7,7.0,7.0,7,7,7
233,0,ropi01,900357,Bionebio BIO Melasky - celozrnné sušenky,138.0,"[74, 110, 162]",1,1.0,1.0,1,1,1
234,0,ropi01,900435,Lagris Fazole červená,485.0,"[59, 90, 153]",7,7.0,7.0,7,7,7
235,0,ropi01,900501,Sonnentor BIO Čaj Balzám na nervy,60.0,"[124, 72, 85]",8,8.0,8.0,8,8,8
236,0,ropi01,900522,Sonnentor BIO Čaj Lehčí než pírko,70.0,"[81, 72, 126]",2,2.0,2.0,2,2,2
237,0,ropi01,900525,Sonnentor BIO Čaj Meduňka citronová sypaný,68.0,"[63, 103, 214]",5,5.0,5.0,5,5,5
238,0,ropi01,900531,Sonnentor BIO Čaj Pro dobrý pocit v břiše,60.0,"[84, 71, 124]",5,5.0,5.0,5,5,5
239,0,ropi01,900549,Sonnentor BIO Majoránka,20.0,"[110, 35, 55]",4,3.0,3.0,5,4,3
240,0,ropi01,900555,Sonnentor BIO Pepř barevný celý,58.0,"[110, 35, 55]",11,8.0,8.0,11,11,8
241,0,ropi01,900558,Sonnentor BIO Pepř černý celý,58.0,"[110, 35, 55]",3,0.0,,3,3,0
242,0,ropi01,900597,Nutrifree Panfette Domácí krájený chléb bez lepku,394.0,"[63, 183, 245]",7,7.0,7.0,7,7,7
243,0,ropi01,900639,Holle BIO Rýžová kaše,300.0,"[62, 126, 204]",2,2.0,2.0,2,2,2
244,0,ropi01,900696,Kávoviny Melta instant,302.0,"[150, 99, 99]",6,6.0,6.0,10,6,6
245,0,ropi01,900723,Vitakáva,290.0,"[150, 99, 99]",1,1.0,1.0,3,1,1
246,0,ropi01,900753,nimm2 Soft fruit,100.0,"[151, 163, 24]",15,15.0,15.0,15,15,15
247,0,ropi01,900768,nimm2 Smilegummi,104.0,"[33, 113, 167]",15,14.0,14.0,15,15,14
248,0,ropi01,900984,Hamé Maďarský guláš sterilované hotové jídlo EasyCup,448.0,"[85, 103, 103]",1,1.0,1.0,1,1,1
249,0,ropi01,901005,Hamé Krůtí ve vlastní šťávě,360.0,"[47, 99, 100]",1,1.0,1.0,1,1,1
250,0,ropi01,901008,Hamé Vepřové maso ve vlastní šťávě,360.0,"[46, 100, 100]",4,4.0,4.0,4,4,4
251,0,ropi01,901200,Ecover All in One tablety do myčky,551.0,"[143, 64, 140]",5,2.0,2.0,5,5,2
252,0,ropi01,901218,Skittles ovocné žvýkací bonbóny,38.0,"[16, 66, 133]",16,15.0,15.0,16,16,15
253,0,ropi01,901248,Nescafé Dolce Gusto Caffé Lungo,195.0,"[123, 122, 123]",11,11.0,11.0,11,11,11
254,0,ropi01,901257,Bonavita Zajíc Sójový nápoj natural,448.0,"[57, 151, 215]",4,6.0,4.0,6,6,6
255,0,ropi01,901317,Dr.Oetker Muffiny s čokoládou v prášku,356.0,"[214, 53, 142]",4,4.0,4.0,4,4,4
256,0,ropi01,901536,Orion Pralinky rumové,150.0,"[26, 87, 171]",3,3.0,3.0,3,3,3
257,0,ropi01,901539,"Nutrifree Hamburger bulky bezlepkové, 2ks",200.0,"[46, 127, 296]",5,4.0,3.0,6,6,4
258,0,ropi01,901671,Durex Feel thin extra lubricated,40.0,"[43, 63, 127]",3,3.0,3.0,3,3,3
259,0,ropi01,901752,"Ahmad Tea Revitalise Šípek, ibišek a třešeň (20x2g)",78.0,"[80, 70, 134]",6,6.0,6.0,6,6,6
260,0,ropi01,901878,Curaprox Ultra Soft 5460 zubní kartáčky,58.0,"[27, 69, 224]",7,6.0,6.0,10,7,6
261,0,ropi01,902310,Exotic Food Tom Yum paste,60.0,"[11, 119, 164]",3,3.0,3.0,3,3,3
262,0,ropi01,902493,Nestlé FITNESS Jogurtové snídaňové cereálie,400.0,"[48, 194, 261]",4,5.0,4.0,5,5,5
263,0,ropi01,902613,Zemanka BIO Dýňové krekry se špaldou a česnekem,106.0,"[59, 103, 180]",2,2.0,2.0,2,2,2
264,0,ropi01,902616,Zemanka BIO Sýrové krekry se špaldou a slunečnicí,106.0,"[61, 102, 175]",5,5.0,5.0,6,6,5
265,0,ropi01,902679,Opavia BeBe Rodinné mléčné cereální sušenky,142.0,"[128, 51, 62]",16,13.0,13.0,16,16,13
266,0,ropi01,902727,Dilmah Zelený čaj,58.0,"[57, 81, 131]",2,2.0,2.0,2,2,2
267,0,ropi01,902796,Bohemilk Mléko sušené plnotučné,440.0,"[61, 127, 200]",4,4.0,4.0,4,4,4
268,0,ropi01,902838,Tampax Compak Regular Tampony,88.0,"[74, 69, 92]",3,3.0,3.0,3,3,3
269,0,ropi01,903042,Rio Mare Tuňák v extra panenském olivovém oleji 3×80g,328.0,"[68, 202, 36]",2,2.0,2.0,2,2,2
270,0,ropi01,903093,Duck Fresh Discs Limetka 36ml,90.0,"[53, 142, 183]",8,8.0,8.0,8,8,8
271,0,ropi01,903222,NOMINAL Bezlepková směs se lněnou vlákninou,547.0,"[47, 147, 195]",2,3.0,2.0,3,3,3
272,0,ropi01,903225,NOMINAL Bezlepková směs s pohankou,549.0,"[193, 49, 147]",1,1.0,1.0,1,1,1
273,0,ropi01,903297,Vitana Polévka rajská,80.0,"[17, 128, 154]",5,5.0,5.0,5,5,5
274,0,ropi01,903324,Vergnano Arabica kasple,114.0,"[122, 94, 118]",1,1.0,1.0,1,1,1
275,0,ropi01,903408,MAGGI Dobrý hostinec Kuře na paprice s těstovinami,160.0,"[29, 156, 214]",20,20.0,20.0,21,20,20
276,0,ropi01,903468,Tchibo Cafissimo Espresso Elegant,120.0,"[49, 59, 198]",2,2.0,2.0,2,2,2
277,0,ropi01,903471,Sudocrem,152.0,"[53, 86, 86]",3,0.0,,5,5,0
278,0,ropi01,903600,JOJO Medvídci,172.0,"[32, 147, 182]",10,9.0,9.0,10,10,9
279,0,ropi01,903657,HiPP Mama čaj pro kojící matky,244.0,"[150, 74, 74]",3,3.0,3.0,9,3,3
280,0,ropi01,903690,HiPP Babysanft Čisticí vlhčené ubrousky aqua natural,78.0,"[10, 200, 105]",3,3.0,3.0,3,3,3
281,0,ropi01,903726,Bionebio BIO Kukuřičné lupínky dětské,218.0,"[65, 148, 243]",2,2.0,2.0,2,2,2
282,0,ropi01,903975,Sunar Mléčná rýžová kaše na dobrou noc banánová,270.0,"[131, 64, 204]",15,15.0,15.0,16,15,15
283,0,ropi01,903987,Sunar Malinový nápoj,246.0,"[142, 90, 90]",4,4.0,4.0,8,4,4
284,0,ropi01,903990,Sunar Rozpustný nápoj šípkový s borůvkami,240.0,"[142, 90, 90]",1,1.0,1.0,1,1,1
285,0,ropi01,904170,Hami Kapsička jablíčko a banán,107.0,"[155, 82, 35]",7,7.0,7.0,7,7,7
286,0,ropi01,904302,Bio-D Mýdlo s konopným olejem,100.0,"[27, 53, 81]",1,1.0,1.0,4,4,1
287,0,ropi01,904659,Babybio BIO Nemléčná rýžovo-quinoová kaše s vanilkou,318.0,"[124, 101, 101]",7,7.0,7.0,7,7,7
288,0,ropi01,904671,Babybio BIO Kapsička krupice s vanilkou (4×90g),392.0,"[132, 68, 137]",6,6.0,6.0,6,6,6
289,0,ropi01,904725,Babybio BIO Ratatouille po provensálsku s rýží – večerní (2×200g),440.0,"[65, 95, 192]",4,4.0,4.0,4,4,4
290,0,ropi01,904728,Babybio BIO Lilek na způsob musaky s jehněčím masem (2×200g),444.0,"[64, 94, 190]",2,2.0,2.0,2,2,2
291,0,ropi01,904731,Babybio BIO Brambory a špenát s lososem a rýží (2×200g),448.0,"[64, 95, 190]",2,2.0,2.0,2,2,2
292,0,ropi01,904734,Babybio BIO Zelenina s kuřetem a quinoa (2×200g),454.0,"[63, 94, 191]",3,3.0,3.0,3,3,3
293,0,ropi01,904737,Babybio BIO Dušená zelenina s jehněčím masem,266.0,"[43, 128, 130]",3,3.0,3.0,3,3,3
294,0,ropi01,904746,Always Ultra Normal Plus Hygienické vložky s křidélky,90.0,"[77, 101, 184]",14,14.0,14.0,14,14,14
295,0,ropi01,904752,Naturella Vložky Ultra Maxi,80.0,"[48, 105, 187]",1,1.0,1.0,1,1,1
296,0,ropi01,904833,Zemanka BIO Kávové sušenky,106.0,"[42, 101, 176]",3,3.0,3.0,3,3,3
297,0,ropi01,905025,Bel Premium Vlhké odličovací tampony s aloe vera,76.0,"[80, 80, 51]",4,4.0,4.0,4,4,4
298,0,ropi01,905052,Weleda BIO Čaj pro kojící ženy – 20 nálevových sáčků,80.0,"[69, 77, 134]",6,6.0,6.0,6,6,6
299,0,ropi01,905175,Linteo Vlhčené ubrousky pro intimní hygienu,40.0,"[21, 79, 150]",4,4.0,4.0,4,4,4
300,0,ropi01,905232,Werther´s Original Creamy Filling,86.0,"[28, 157, 157]",5,5.0,5.0,5,5,5
301,0,ropi01,905262,Linteo Baby Dětské vlhčené ubrousky ultra sensitive 64 ks,342.0,"[74, 110, 244]",3,3.0,3.0,3,3,3
302,0,ropi01,905370,Country Life Otruby ovesné,250.0,"[44, 107, 163]",5,5.0,5.0,5,5,5
303,0,ropi01,905388,Brit Paté & Meat Chicken pro psy,458.0,"[107, 73, 73]",12,9.0,9.0,12,12,9
304,0,ropi01,905511,Brit Animals HAMSTER Complete pro křečky,298.0,"[69, 137, 250]",2,2.0,2.0,2,2,2
305,0,ropi01,905640,Maldon Sůl mořská,270.0,"[132, 65, 86]",14,10.0,10.0,14,14,10
306,0,ropi01,906102,Kávoviny Melta káva porce,182.0,"[80, 145, 65]",10,9.0,9.0,11,10,9
307,0,ropi01,906360,Nestlé Sinlac Nemléčná kaše,559.0,"[210, 144, 62]",4,5.0,4.0,5,5,5
308,0,ropi01,906471,Sonnentor BIO Děkuji,68.0,"[120, 70, 80]",8,4.0,4.0,8,8,4
309,0,ropi01,906480,Country Life BIO Rýže černá natural,496.0,"[59, 102, 156]",7,7.0,7.0,7,7,7
310,0,ropi01,906483,Country Life BIO Rýže jasmínová,500.0,"[48, 106, 161]",6,6.0,6.0,6,6,6
311,0,ropi01,906546,illy Espresso káva mletá bez kofeinu,382.0,"[144, 90, 90]",4,4.0,4.0,4,4,4
312,0,ropi01,906549,Van Houten Kakao,140.0,"[43, 82, 125]",1,1.0,1.0,1,1,1
313,0,ropi01,906606,K2r Čistič pračky 3v1,170.0,"[122, 94, 118]",13,13.0,13.0,13,13,13
314,0,ropi01,906702,Giana Filety ze sledě v rostlinném oleji,190.0,"[27, 82, 149]",2,2.0,2.0,2,2,2
315,0,ropi01,906918,"Holle BIO Kapsička broskev, meruňka, banán a špalda",110.0,"[100, 50, 20]",2,2.0,2.0,2,2,2
316,0,ropi01,907002,Wasa Original crisp,237.0,"[45, 133, 150]",5,5.0,5.0,5,5,5
317,0,ropi01,907074,Dr.Oetker Želatina na vaječnou tlačenku a aspiky,22.0,"[16, 73, 110]",4,4.0,4.0,4,4,4
318,0,ropi01,907122,Probio BIO Kukuřičná mouka hladká,458.0,"[59, 116, 202]",14,14.0,14.0,14,14,14
319,0,ropi01,907128,Probio BIO Krupice kukuřičná,446.0,"[59, 95, 238]",6,6.0,6.0,6,6,6
320,0,ropi01,907170,nimm2 Smilegummi Apple Buddies,112.0,"[27, 137, 152]",9,9.0,9.0,9,9,9
321,0,ropi01,907356,Biolinie BIO Bulgur s červenou čočkou,236.0,"[185, 87, 90]",3,3.0,3.0,3,3,3
322,0,ropi01,907443,Max Sport BIO Organic pasta černé fazole,208.0,"[59, 172, 278]",3,3.0,3.0,3,3,3
323,0,ropi01,907524,Vitana Hovězí polévka,62.0,"[15, 127, 157]",8,8.0,8.0,8,8,8
324,0,ropi01,907527,Vitana Poctivá Bramboračka s houbami,104.0,"[27, 144, 196]",4,4.0,4.0,4,4,4
325,0,ropi01,907530,Vitana Poctivá Gulášová polévka,108.0,"[28, 145, 193]",10,10.0,10.0,10,10,10
326,0,ropi01,907566,Vitana Houbový bujón s hříbky 3l (6x10g),64.0,"[16, 59, 79]",10,9.0,9.0,10,10,9
327,0,ropi01,907575,Vitana Vanilínový cukr pack 5ks,110.0,"[28, 88, 151]",1,1.0,1.0,1,1,1
328,0,ropi01,907665,Probio BIO Fazole bílá ledvina,500.0,"[44, 103, 206]",6,6.0,6.0,6,6,6
329,0,ropi01,907668,Probio BIO Fazole červená ledvina,508.0,"[47, 99, 214]",5,5.0,5.0,5,5,5
330,0,ropi01,907755,Probio BIO Vločky rýžové,204.0,"[53, 89, 169]",5,5.0,5.0,5,5,5
331,0,ropi01,907785,Biolinie BIO Fazole bílé Cannelliny sterilované,486.0,"[108, 72, 74]",20,15.0,15.0,20,20,15
332,0,ropi01,907812,Linteo Vlhčené čistící ubrousky na brýle,130.0,"[89, 82, 87]",18,18.0,18.0,18,18,18
333,0,ropi01,907875,Santa Maria Tex Mex Taco shells,178.0,"[49, 148, 186]",11,11.0,11.0,11,11,11
334,0,ropi01,908106,TePe Easy Pick Mezizubní párátka s cestovním pouzdrem oranžová XS/S,30.0,"[14, 72, 163]",1,1.0,1.0,1,1,1
335,0,ropi01,908124,Šmajstrla Pohanková krupice,404.0,"[43, 155, 175]",6,6.0,5.0,7,7,6
336,0,ropi01,908409,Leros Natur Močové cesty čaj,40.0,"[76, 66, 88]",7,6.0,6.0,7,7,6
337,0,ropi01,908499,Ovocňák Kapsička jablko,130.0,"[33, 77, 147]",1,0.0,,1,1,0
338,0,ropi01,908505,Ovocňák Kapsička jablko a meruňka,128.0,"[147, 37, 74]",7,5.0,5.0,7,7,5
339,0,ropi01,908877,TePe Colour Soft zubní kartáčky,53.0,"[230, 90, 18]",7,6.0,6.0,7,7,6
340,0,ropi01,908880,TePe Dětské zubní kartáčky extra soft zoo 3+,50.0,"[220, 80, 10]",7,4.0,4.0,9,9,4
341,0,ropi01,908907,Eco by Naty Dámské ECO vložky normal,120.0,"[205, 43, 85]",3,3.0,3.0,3,3,3
342,0,ropi01,908910,Eco by Naty Dámské ECO vložky super,120.0,"[205, 38, 85]",5,4.0,4.0,5,5,4
343,0,ropi01,908913,Eco by Naty Dámské ECO vložky noční,110.0,"[220, 40, 85]",4,4.0,4.0,4,4,4
344,0,ropi01,908916,Eco by Naty Dámské ECO slipové vložky normal,78.0,"[127, 55, 65]",8,8.0,8.0,8,8,8
345,0,ropi01,908925,"Attitude Vlhčené ubrousky, bez vůně",460.0,"[53, 109, 194]",2,2.0,2.0,2,2,2
346,0,ropi01,909003,Gillette Venus Náhradní hlavice,34.0,"[27, 95, 105]",1,1.0,1.0,1,1,1
347,0,ropi01,909027,Niteola Klasické kolíčky na prádlo,90.0,"[30, 70, 110]",3,3.0,3.0,3,3,3
348,0,ropi01,909213,Hello Cuuc 100% ovocná přesnídávka s mangem kapsička,110.0,"[32, 78, 141]",7,6.0,6.0,7,7,6
349,0,ropi01,909216,Hello Cuuc 100% ovocná přesnídávka s banány kapsička,110.0,"[32, 76, 137]",3,3.0,3.0,3,3,3
350,0,ropi01,909357,Organyc BIO Dámské vložky denní,110.0,"[78, 95, 124]",3,3.0,3.0,3,3,3
351,0,ropi01,909360,Organyc BIO Dámské vložky dlouhé noční,130.0,"[80, 101, 118]",3,3.0,3.0,3,3,3
352,0,ropi01,909375,Old England Černý čaj,100.0,"[69, 71, 142]",5,5.0,5.0,5,5,5
353,0,ropi01,909387,Biogena Čaj Majestic Noni & švestka,88.0,"[75, 81, 138]",3,3.0,3.0,3,3,3
354,0,ropi01,909834,Kotányi Paprika lahůdková,127.0,"[43, 65, 151]",31,23.0,23.0,33,32,23
355,0,ropi01,909888,"Tierra Verde Žlučové mýdlo na praní, odstraňovač skvrn",156.0,"[30, 56, 97]",7,7.0,7.0,7,7,7
356,0,ropi01,909993,Kotányi Kuře grilované,30.0,"[11, 103, 139]",8,7.0,7.0,8,8,7
357,0,ropi01,910011,Kotányi Guláš,30.0,"[11, 102, 139]",12,12.0,12.0,12,12,12
358,0,ropi01,910191,Carefree Cotton slipové vložky,142.0,"[159, 144, 69]",12,12.0,12.0,12,12,12
359,0,ropi01,910269,Somat Deo duo perls s vůní citronu a pomeranče,30.0,"[37, 94, 175]",7,7.0,7.0,7,7,7
360,0,ropi01,910284,Sudocrem,78.0,"[53, 86, 86]",9,3.0,3.0,11,11,3
361,0,ropi01,910362,Colgate Zig zag Zubní kartáček střední,46.0,"[27, 69, 228]",3,2.0,2.0,3,3,2
362,0,ropi01,910563,Chilly Pocket delicate intimní ubrousky,60.0,"[27, 64, 126]",9,9.0,9.0,9,9,9
363,0,ropi01,910689,Extrudo Kukuřičná mouka polohrubá,408.0,"[65, 121, 214]",3,4.0,4.0,4,4,4
364,0,ropi01,911169,Duck Fresh Discs Mořská vůně 36ml,92.0,"[53, 142, 183]",2,2.0,2.0,2,2,2
365,0,ropi01,911253,Jihlavanka Extra Standard Jemná mletá káva,150.0,"[44, 112, 207]",7,6.0,6.0,7,7,6
366,0,ropi01,911265,"Tchibo Exclusive pražená mletá káva 250g x 2ks,",518.0,"[48, 158, 176]",3,3.0,3.0,3,3,3
367,0,ropi01,911271,Tchibo Espresso Milano pražená mletá káva,258.0,"[147, 49, 92]",1,1.0,1.0,1,1,1
368,0,ropi01,911298,"Kotányi Šafrán 0,12g",4.0,"[10, 103, 139]",9,9.0,9.0,14,9,9
369,0,ropi01,911358,Tchibo Cafissimo Caffé Crema Decaffeinated,116.0,"[49, 61, 199]",4,2.0,2.0,4,4,2
370,0,ropi01,911406,Santa Maria Tex Mex Fajita seasoning mix kořenící přípravek,30.0,"[11, 118, 154]",15,15.0,15.0,15,15,15
371,0,ropi01,911427,Racio Silouette kukuřičné chlebíčky s mléčnokakaovým dekorem,78.0,"[27, 94, 209]",10,10.0,10.0,10,10,10
372,0,ropi01,911436,Racio Polomáčené chlebíčky kukuřičné v mléčnokakaové polevě,105.0,"[28, 97, 210]",10,10.0,10.0,10,10,10
373,0,ropi01,911442,Racio Raciolky mléčnokakaové,60.0,"[48, 142, 192]",6,6.0,6.0,6,6,6
374,0,ropi01,911451,Racio Cornies kukuřičné s medvědím česnekem,130.0,"[187, 93, 97]",8,7.0,7.0,8,8,7
375,0,ropi01,911457,Racio Knäckebrot žitný se sezamem,276.0,"[64, 108, 198]",19,17.0,17.0,20,20,17
376,0,ropi01,911646,Sanytol Dezinfekční odstraňovač skvrn,511.0,"[112, 96, 97]",12,12.0,12.0,12,12,12
377,0,ropi01,911649,Curaprox Super Soft 3960,58.0,"[27, 70, 225]",9,7.0,7.0,9,9,7
378,0,ropi01,912348,Swissdent Colours Středně měkké zubní kartáčky,40.0,"[18, 59, 225]",1,1.0,1.0,1,1,1
379,0,ropi01,912471,PICKWICK čaj Citrusy s bezovým květem,70.0,"[74, 63, 124]",12,12.0,12.0,12,12,12
380,0,ropi01,913080,Kolorado WC fresh Ocean závěs 40g,58.0,"[30, 100, 145]",2,2.0,2.0,2,2,2
381,0,ropi01,913818,Bref DuoAktiv Pine WC blok + 2× náhradní náplň,235.0,"[50, 125, 219]",11,11.0,11.0,11,11,11
382,0,ropi01,914016,Kotányi Kopr sušený,10.0,"[13, 103, 139]",16,16.0,16.0,16,16,16
383,0,ropi01,914541,Miyako Japan Miso pasta světlá,167.0,"[29, 96, 143]",9,9.0,9.0,10,9,9
384,0,ropi01,914625,HiPP Babysanft Vlhčený toaletní papír,236.0,"[57, 99, 160]",4,1.0,1.0,4,4,1
385,0,ropi01,914649,Mixit müsli To pravé ořechové,502.0,"[201, 100, 102]",7,7.0,7.0,9,8,7
386,0,ropi01,914928,Niteola Koupelová houba zvířátka,10.0,"[40, 100, 150]",5,5.0,5.0,5,5,5
387,0,ropi01,915630,Organyc BIO Dámské vložky slipové +,78.0,"[181, 71, 82]",1,1.0,1.0,1,1,1
388,0,ropi01,915927,Vitana Salátové koření,30.0,"[12, 97, 136]",3,3.0,3.0,4,3,3
389,0,ropi01,915981,Indiana Jerky Hovězí maso sušené natural,30.0,"[130, 170, 10]",1,1.0,1.0,1,1,1
390,0,ropi01,916557,Lagris Cizrna,452.0,"[59, 91, 161]",8,8.0,8.0,8,8,8
391,0,ropi01,916704,"Attitude Tablety do myčky, bez fosfátů",472.0,"[103, 67, 154]",1,1.0,1.0,1,1,1
392,0,ropi01,916728,Seville Premium Olivy zelené s papričkou,394.0,"[117, 65, 66]",2,0.0,,2,2,0
393,0,ropi01,916908,Curaprox Soft 1560 zubní kartáčky,56.0,"[27, 69, 224]",4,3.0,3.0,4,4,3
394,0,ropi01,916947,Kotányi Salát Tsatsiki,16.0,"[11, 89, 134]",2,2.0,2.0,2,2,2
395,0,ropi01,917106,Rio Mare Insalatissime Tuňákový salát Texana,184.0,"[42, 100, 101]",4,1.0,1.0,5,5,1
396,0,ropi01,917154,7Days Croissant s náplní spumante,63.0,"[47, 97, 193]",9,9.0,9.0,9,9,9
397,0,ropi01,917172,7Days Croissant double vanilka a pomeranč,63.0,"[48, 96, 187]",7,7.0,7.0,7,7,7
398,0,ropi01,917376,Land-Leben Krutony bylinky,80.0,"[54, 96, 155]",12,12.0,12.0,12,12,12
399,0,ropi01,917388,Nutrend Protein pancake čokoláda+kakao,50.0,"[17, 108, 149]",8,8.0,8.0,8,8,8
400,0,ropi01,917400,Adventure Menu Hovězí guláš s bramborem,420.0,"[43, 155, 189]",2,2.0,2.0,2,2,2
401,0,ropi01,917406,Brit Premium Cat with Chicken fillets kapsička pro kočky,88.0,"[73, 127, 97]",4,4.0,4.0,4,4,4
402,0,ropi01,917451,Always Ultra super plus Hygienické vložky,176.0,"[99, 128, 197]",5,5.0,5.0,5,5,5
403,0,ropi01,917571,Discreet Multiform Waterlily Prodyšné Intimky,144.0,"[156, 144, 60]",32,32.0,32.0,32,32,32
404,0,ropi01,917718,Dannemann Moods Filter 20´s,46.0,"[21, 89, 99]",1,1.0,1.0,1,1,1
405,0,ropi01,917901,Milzu! BIO Žitné cereálie bez cukru,340.0,"[222, 55, 192]",3,3.0,3.0,3,3,3
406,0,ropi01,917967,Liqua American Blend 12mg CZ,22.0,"[27, 36, 78]",0,0.0,,2,2,0
407,0,ropi01,917988,Liqua Bright Tobacco 12mg CZ,22.0,"[27, 36, 78]",1,0.0,,1,1,0
408,0,ropi01,917994,Liqua Vanila 3mg CZ,20.0,"[27, 36, 78]",0,0.0,,1,1,0
409,0,ropi01,917997,Liqua Vanila 12mg CZ,20.0,"[27, 36, 78]",0,0.0,,2,2,0
410,0,ropi01,918039,Amylon BIO Kukuřičný škrob,240.0,"[187, 38, 132]",13,13.0,13.0,13,13,13
411,0,ropi01,918045,Amylon BIO Celozrnné palačinky,291.0,"[42, 132, 185]",4,4.0,4.0,4,4,4
412,0,ropi01,918135,Liqua Apple 3mg CZ,20.0,"[27, 36, 77]",0,0.0,,1,1,0
413,0,ropi01,918144,Liqua Watermelon 6mg CZ,20.0,"[27, 36, 77]",0,0.0,,2,2,0
414,0,ropi01,918174,Liqua Berry mix 6mg CZ,22.0,"[27, 36, 78]",0,0.0,,2,2,0
415,0,ropi01,918177,Liqua Berry mix 12mg CZ,22.0,"[27, 36, 78]",0,0.0,,1,1,0
416,0,ropi01,918183,Liqua Strawberry 6mg CZ,20.0,"[27, 36, 76]",1,0.0,,2,2,0
417,0,ropi01,918186,Liqua Strawberry 12mg CZ,20.0,"[27, 36, 76]",1,0.0,,1,1,0
418,0,ropi01,918201,Liqua Two Mints 3mg CZ,20.0,"[27, 36, 79]",1,1.0,1.0,1,1,1
419,0,ropi01,918228,Emco Mysli sypané lehké a křehké Semínka a ořechy,554.0,"[63, 164, 241]",5,5.0,4.0,6,6,5
420,0,ropi01,918378,Bref Color Aktiv Ocean,221.0,"[43, 144, 219]",6,6.0,6.0,6,6,6
421,0,ropi01,918456,Bonavita Chia kaše oves s malinami,70.0,"[18, 117, 158]",7,7.0,7.0,7,7,7
422,0,ropi01,918831,Libresse Ultra Thin Normal Wing duopack 2×10ks,120.0,"[69, 92, 200]",10,10.0,10.0,10,10,10
423,0,ropi01,918834,Libresse Ultra Thin Normal Wing,232.0,"[86, 131, 195]",4,4.0,4.0,4,4,4
424,0,ropi01,918840,Libresse Ultra Thin Long Wing duopack 2×8ks,112.0,"[59, 105, 200]",4,4.0,4.0,4,4,4
425,0,ropi01,919299,Kotányi Nové koření mleté,18.0,"[11, 103, 139]",7,6.0,6.0,7,7,6
426,0,ropi01,919437,Marks & Spencer Ovesné vločky pro přípravu kaše,556.0,"[217, 49, 162]",19,19.0,19.0,20,19,19
427,0,ropi01,919728,Marks & Spencer Sardinky v rajčatové omáčce,140.0,"[27, 61, 106]",9,7.0,7.0,11,11,7
428,0,ropi01,919761,Bonavita Pohankové lupínky,452.0,"[59, 193, 249]",17,17.0,17.0,17,17,17
429,0,ropi01,919875,Marks & Spencer Tarka Dhal kořeněná zeleninová polévka,460.0,"[109, 73, 73]",19,13.0,13.0,20,20,13
430,0,ropi01,919905,Marks & Spencer Darjeeling čaj v nálevových sáčcích,150.0,"[149, 72, 93]",5,5.0,5.0,5,5,5
431,0,ropi01,919929,Marks & Spencer Berry Orange Granola,518.0,"[96, 188, 247]",3,3.0,3.0,3,3,3
432,0,ropi01,919938,Marks & Spencer Ovesné vločky a pufovaná hnědá rýže s rozinkami a ořechy,520.0,"[240, 88, 194]",10,10.0,10.0,10,10,10
433,0,ropi01,920316,Teekanne čaj Mountain Herbs,70.0,"[75, 184, 298]",2,2.0,2.0,2,2,2
434,0,ropi01,920337,Lagris Čočka beluga,253.0,"[43, 85, 164]",191,153.0,149.0,198,198,153
435,0,ropi01,920883,Vitana Pyramidky koření brambory,20.0,"[27, 108, 148]",6,6.0,6.0,6,6,6
436,0,ropi01,920892,Yum Yum Instantní nudlová polévka hovězí,100.0,"[47, 81, 94]",4,5.0,5.0,5,5,5
437,0,ropi01,921240,Vektex Houbičky na nádobí extra velké - Bigstar,46.0,"[77, 117, 246]",2,2.0,2.0,2,2,2
438,0,ropi01,921243,Vektex Houbičky na nádobí tvarované,50.0,"[75, 116, 291]",7,7.0,7.0,7,7,7
